#file;iso639-3;language;;Germanic?;;books;36
xml/shp-SHPNTPO.xml;shp;Shipibo language;;;;;
xml/shu-SHUARAB.xml;shu;Arabic, Chadian;;;;;
xml/shu-SHULATN.xml;shu;Arabic, Chadian;;;;;
xml/sja-SJANT.xml;sja;Epena;;;;;
xml/slk-SEB.xml;slk;Slovak language;;;;;
xml/slv-SJV.xml;slv;Slovene language;;;;;
xml/smk-SMKNT.xml;smk;Bolinao language;;;;;
xml/smo-RSCB.xml;smo;Samoan language;;;;;
xml/snd-SCLNT.xml;snd;Sindhi language;;;;;
xml/snn-SNNNT.xml;snn;Siona language;;;;;
xml/som-SOMB.xml;som;Somali language;;;;;
xml/sot-SSO61SO.xml;sot;Sotho language;;;;;
xml/sot-SSO89SO.xml;sot;Sotho language;;;;;
xml/spa-BHTI.xml;spa;Castilian;;;;;
xml/spa-BLPH.xml;spa;Castilian;;;;;
xml/spa-BLP.xml;spa;Castilian;;;;;
xml/spa-BTI.xml;spa;Castilian;;;;;
xml/spa-DHHE.xml;spa;Castilian;;;;;
xml/spa-DHH.xml;spa;Castilian;;;;;
xml/spa-RVC.xml;spa;Castilian;;;;;
xml/spa-RVR60.xml;spa;Castilian;;;;;
xml/spa-RVR95.xml;spa;Castilian;;;;;
xml/spa-TLA.xml;spa;Castilian;;;;;
xml/spy-SPYB.xml;spy;Sabaot language;;;;;
xml/spy-SPYNT.xml;spy;Sabaot language;;;;;
xml/srm-SRMNT.xml;srm;Saramaccan language;;;;;
xml/srn-SRNNT.xml;srn;Sranan Tongo;;;;;
xml/srq-SRQNT.xml;srq;Sirionó;;;;;
xml/ssg-SSGNT.xml;ssg;Seimat language;;;;;
xml/ssw-SWT.xml;ssw;Swati;;;;;
xml/stp-STPNT.xml;stp;Southeastern Tepehuan;;;;;
xml/suz-SUZBI.xml;suz;Sunwar language;;;;;
xml/swe-B2000.xml;swe;Swedish language;;;;;
xml/swh-BHN.xml;swh;Bravanese dialect;;;;;
xml/swh-SUV.xml;swh;Bravanese dialect;;;;;
xml/sxb-SXBNT.xml;sxb;Suba language;;;;;
xml/tac-TACNT.xml;tac;Lowland Tarahumara;;;;;
xml/tam-TBOV.xml;tam;Tamil language;;;;;
xml/tbg-TBGNTPO.xml;tbg;North Tairora;;;;;
xml/tbl-TBLNT.xml;tbl;Tboli;;;;;
xml/tca-TCANT.xml;tca;Ticuna language;;;;;
xml/tee-TEENT.xml;tee;Huehuetla Tepehua;;;;;
xml/teo-B61.xml;teo;Teso;;;;;
xml/ter-TERNT.xml;ter;Terêna language;;;;;
xml/tgl-MBB05.xml;tgl;Tagalog language;;;;;
xml/tha-TH1971.xml;tha;Thai language;;;;;
xml/tha-THSV11.xml;tha;Thai language;;;;;
xml/tih-MTNT.xml;tih;Murut, Timugon;;;;;
xml/tku-TKUNT.xml;tku;Totonac, Upper Necaxa;;;;;
xml/tna-TNANT.xml;tna;Tacana language;;;;;
xml/tob-TSB.xml;tob;Toba Qom language;;;;;
xml/toc-TOCNT.xml;toc;Coyutla Totonac;;;;;
xml/toj-TOJNT.xml;toj;Tojolab'al language;;;;;
xml/too-TOONT.xml;too;Totonac, Xicotepec De Juárez;;;;;
xml/top-TOPNT.xml;top;Papantla Totonac;;;;;
xml/tos-TOSNT.xml;tos;Highland Totonac;;;;;
xml/tpt-TPTNT.xml;tpt;Tepehua, Tlachichilco;;;;;
xml/trc-TRCNT.xml;trc;Copala Triqui;;;;;
xml/tsn-TSW08NO.xml;tsn;Tswana language;;;;;
xml/tsn-TSW70.xml;tsn;Tswana language;;;;;
xml/tso-TSO29NO.xml;tso;Tsonga language;;;;;
xml/tso-TSO89.xml;tso;Tsonga language;;;;;
xml/tsw-TSWNT.xml;tsw;Tsishingini;;;;;
xml/tsz-PNT.xml;tsz;Purepecha;;;;;
xml/ttc-TTCNT.xml;ttc;Tektitek language;;;;;
xml/tuc-TUCNT.xml;tuc;Mutu language;;;;;
xml/tuc-TUCONT.xml;tuc;Mutu language;;;;;
xml/tuc-TUCTNT.xml;tuc;Mutu language;;;;;
xml/tuo-TUONT.xml;tuo;Tucano language;;;;;
xml/tur-TCL02.xml;tur;Turkish language;;;;;
xml/txu-TXUNT.xml;txu;Kayapó;;;;;
xml/tzh-TZH.xml;tzh;Tzeltal language;;;;;
xml/tzh-TZOXCH.xml;tzh;Tzeltal language;;;;;
xml/tzj-TZJNT.xml;tzj;Tz'utujil;;;;;
xml/tzo-TZC00.xml;tzo;Tzotzil language;;;;;
xml/tzo-TZET.xml;tzo;Tzotzil language;;;;;
xml/tzo-TZONT.xml;tzo;Tzotzil language;;;;;
xml/tzo-TZOZNT.xml;tzo;Tzotzil language;;;;;
xml/upv-UNT.xml;upv;Uripiv language;;;;;
xml/ura-URANT.xml;ura;Urarina language;;;;;
xml/urb-URBNT.xml;urb;Ka'apor language;;;;;
xml/urd-URD.xml;urd;Urdu;;;;;
xml/usp-USPNT.xml;usp;Uspanteco;;;;;
xml/ven-VEN98.xml;ven;Venda language;;;;;
xml/vie-RVV11.xml;vie;Vietnamese language;;;;;
xml/vmy-VMYNT.xml;vmy;Ayautla Mazatec;;;;;
xml/wap-WAPNT.xml;wap;Wapishana language;;;;;
xml/wbm-WCL.xml;wbm;Wa;;;;;
xml/xav-XAVNT.xml;xav;Xavánte;;;;;
xml/xho-XHO75.xml;xho;Xhosa language;;;;;
xml/xho-XHO96.xml;xho;Xhosa language;;;;;
xml/xtd-XTDNT.xml;xtd;Diuxi-Tilantongo Mixtec;;;;;
xml/xtm-XTMNTPP.xml;xtm;Magdalena Peñasco Mixtec;;;;;
xml/yaa-YAANT.xml;yaa;Yaminahua language;;;;;
xml/yad-YADNT.xml;yad;Yagua language;;;;;
xml/yal-YALB.xml;yal;Yalunka language;;;;;
xml/yan-SUMU.xml;yan;Mayangna;;;;;
xml/yaq-YAQNT.xml;yaq;Yaqui language;;;;;
xml/yor-YCE.xml;yor;Yoruba language;;;;;
xml/yua-MAYABI.xml;yua;Maya, Yucatec;;;;;
xml/yut-YUTNT.xml;yut;Yopno language;;;;;
xml/yva-YVANT.xml;yva;Yawa language;;;;;
xml/zaa-ZAANT.xml;zaa;Sierra de Juárez Zapotec;;;;;
xml/zab-ZABNT.xml;zab;San Juan Guelavía Zapotec;;;;;
xml/zac-ZACNT.xml;zac;Ocotlán Zapotec;;;;;
xml/zad-ZADNT.xml;zad;Cajonos Zapotec;;;;;
xml/zai-ZAINT.xml;zai;Isthmus Zapotec;;;;;
xml/zam-ZAMNT.xml;zam;Miahuatlán Zapotec;;;;;
xml/zao-ZAONT.xml;zao;Ozolotepec Zapotec;;;;;
xml/zar-ZARNT.xml;zar;Rincón Zapotec;;;;;
xml/zas-ZASNT.xml;zas;Santo Domingo Albarradas Zapotec;;;;;
xml/zat-ZATNTPS.xml;zat;Tabaa Zapotec;;;;;
xml/zav-ZAVNT.xml;zav;Yatzachi Zapotec;;;;;
xml/zaw-ZAWNT.xml;zaw;Mitla Zapotec;;;;;
xml/zca-ZCANT.xml;zca;Coatecas Altas Zapotec;;;;;
xml/zho-CUNPSS.xml;zho;Chinese language;;;;;
xml/zho-CUNP.xml;zho;Chinese language;;;;;
xml/zho-RCUVSS.xml;zho;Chinese language;;;;;
xml/zho-RCUVTS.xml;zho;Chinese language;;;;;
xml/zho-RCUV.xml;zho;Chinese language;;;;;
xml/zia-ZIANT.xml;zia;Zia language;;;;;
xml/zos-ZOSNT.xml;zos;Francisco León Zoque;;;;;
xml/zpc-ZPCNT.xml;zpc;Choapan Zapotec;;;;;
xml/zpi-ZPINT.xml;zpi;Santa María Quiegolani Zapotec;;;;;
xml/zpl-ZPLNT.xml;zpl;Lachixío Zapotec;;;;;
xml/zpm-ZPMNT.xml;zpm;Mixtepec Zapotec;;;;;
xml/zpo-ZPONT.xml;zpo;Amatlán Zapotec;;;;;
xml/zpq-ZPQNT.xml;zpq;Zapotec, Zoogocho;;;;;
xml/zpu-ZPUNT.xml;zpu;Yalálag Zapotec;;;;;
xml/zpv-ZPVNT.xml;zpv;Chichicapan Zapotec;;;;;
xml/zpz-ZPZNTPP.xml;zpz;Texmelucan Zapotec;;;;;
xml/zsr-ZSRNT.xml;zsr;Southern Rincon Zapotec;;;;;
xml/ztq-ZTQNT.xml;ztq;Quioquitani-Quierí Zapotec;;;;;
xml/zty-ZTYNTPS.xml;zty;Yatee Zapotec;;;;;
xml/zul-ZUL59.xml;zul;Zulu language;;;;;
xml/zul-ZUL86.xml;zul;Zulu language;;;;;
